2025-08-05 20:01:23 - Memória usada  - 17,52 MB
2025-08-05 20:01:24 - Memória usada  - 17,25 MB
2025-08-05 20:01:25 - Memória usada  - 17,37 MB
2025-08-05 20:01:26 - Memória usada  - 17,24 MB
2025-08-05 20:01:27 - Memória usada  - 17,25 MB
2025-08-05 20:01:28 - Memória usada  - 17,24 MB
2025-08-05 20:01:29 - Memória usada  - 17,25 MB
2025-08-05 20:01:30 - Memória usada  - 17,24 MB
2025-08-05 20:01:31 - Memória usada  - 17,44 MB
2025-08-05 20:01:32 - Memória usada  - 17,44 MB
2025-08-05 20:01:33 - Memória usada  - 17,52 MB
2025-08-05 20:01:34 - Memória usada  - 18,52 MB
2025-08-05 20:01:35 - Memória usada  - 17,61 MB
2025-08-05 20:01:36 - Memória usada  - 17,32 MB
2025-08-05 20:01:37 - Memória usada  - 17,51 MB
2025-08-05 20:01:38 - Memória usada  - 17,24 MB
2025-08-05 20:01:39 - Memória usada  - 17,26 MB
2025-08-05 20:01:40 - Memória usada  - 17,26 MB
2025-08-05 20:17:09 - Memória usada  - 17,71 MB
2025-08-05 20:17:10 - Memória usada  - 16,45 MB
2025-08-05 20:17:11 - Memória usada  - 16,42 MB
2025-08-05 20:17:12 - Memória usada  - 16,42 MB
2025-08-05 20:17:13 - Memória usada  - 16,44 MB
2025-08-05 20:17:15 - Memória usada  - 16,44 MB
2025-08-05 20:17:16 - Memória usada  - 16,63 MB
2025-08-05 20:17:16 - Memória usada  - 16,44 MB
2025-08-05 20:17:17 - Memória usada  - 16,44 MB
2025-08-05 20:17:18 - Memória usada  - 16,44 MB
2025-08-05 20:17:19 - Memória usada  - 16,55 MB
2025-08-05 20:17:20 - Memória usada  - 16,43 MB
2025-08-05 20:17:21 - Memória usada  - 16,43 MB
2025-08-05 20:17:32 - Memória usada  - 18,92 MB
2025-08-05 20:17:33 - Memória usada  - 17,27 MB
2025-08-05 20:17:34 - Memória usada  - 16,81 MB
2025-08-05 20:17:36 - Memória usada  - 18,38 MB
2025-08-05 20:17:36 - Memória usada  - 17,18 MB
2025-08-05 20:17:37 - Memória usada  - 17,12 MB
2025-08-05 20:17:38 - Memória usada  - 17,13 MB
2025-08-05 20:17:39 - Memória usada  - 17,13 MB
2025-08-05 20:17:40 - Memória usada  - 16,94 MB
2025-08-05 20:17:41 - Memória usada  - 17,07 MB
2025-08-05 20:17:42 - Memória usada  - 16,95 MB
2025-08-05 20:17:43 - Memória usada  - 16,94 MB
2025-08-05 20:17:44 - Memória usada  - 16,94 MB
2025-08-05 20:17:45 - Memória usada  - 16,94 MB
2025-08-05 20:17:46 - Memória usada  - 16,94 MB
2025-08-05 20:17:47 - Memória usada  - 16,94 MB
2025-08-05 20:17:48 - Memória usada  - 16,94 MB
2025-08-05 20:17:49 - Memória usada  - 16,94 MB
2025-08-05 20:17:50 - Memória usada  - 16,94 MB
2025-08-05 20:17:51 - Memória usada  - 17,07 MB
2025-08-05 20:17:52 - Memória usada  - 17,14 MB
2025-08-05 20:17:53 - Memória usada  - 16,94 MB
2025-08-05 20:17:54 - Memória usada  - 16,94 MB
2025-08-05 20:17:56 - Memória usada  - 16,94 MB
2025-08-05 20:17:57 - Memória usada  - 17,13 MB
2025-08-05 20:17:58 - Memória usada  - 17,15 MB
2025-08-05 20:17:59 - Memória usada  - 17,19 MB
2025-08-05 20:18:00 - Memória usada  - 17,20 MB
2025-08-05 20:18:01 - Memória usada  - 17,19 MB
2025-08-05 20:18:02 - Memória usada  - 17,13 MB
2025-08-05 20:18:03 - Memória usada  - 17,02 MB
2025-08-05 20:18:04 - Memória usada  - 17,19 MB
2025-08-05 20:18:05 - Memória usada  - 17,19 MB
2025-08-05 20:18:06 - Memória usada  - 17,19 MB
2025-08-05 20:18:07 - Memória usada  - 17,19 MB
2025-08-05 20:18:08 - Memória usada  - 17,38 MB
2025-08-05 20:18:09 - Memória usada  - 17,38 MB
2025-08-05 20:18:10 - Memória usada  - 17,19 MB
2025-08-05 20:18:11 - Memória usada  - 17,65 MB
2025-08-05 20:18:12 - Memória usada  - 18,75 MB
2025-08-05 20:18:13 - Memória usada  - 17,53 MB
2025-08-05 20:18:14 - Memória usada  - 17,58 MB
2025-08-05 20:18:15 - Memória usada  - 17,32 MB
2025-08-05 20:18:16 - Memória usada  - 17,32 MB
2025-08-05 20:18:17 - Memória usada  - 17,32 MB
2025-08-05 20:18:18 - Memória usada  - 17,32 MB
2025-08-05 20:18:19 - Memória usada  - 17,32 MB
2025-08-05 20:18:20 - Memória usada  - 17,32 MB
2025-08-05 20:18:21 - Memória usada  - 17,45 MB
2025-08-05 20:18:22 - Memória usada  - 17,32 MB
2025-08-05 20:18:23 - Memória usada  - 17,33 MB
2025-08-05 20:18:24 - Memória usada  - 17,32 MB
2025-08-05 20:18:25 - Memória usada  - 17,32 MB
2025-08-05 20:18:26 - Memória usada  - 17,32 MB
2025-08-05 20:18:27 - Memória usada  - 17,32 MB
2025-08-05 20:18:28 - Memória usada  - 17,32 MB
2025-08-05 20:18:29 - Memória usada  - 17,32 MB
2025-08-05 20:18:30 - Memória usada  - 17,32 MB
2025-08-05 20:18:31 - Memória usada  - 17,45 MB
2025-08-05 20:18:32 - Memória usada  - 17,32 MB
2025-08-05 20:18:33 - Memória usada  - 17,33 MB
2025-08-05 20:18:34 - Memória usada  - 17,32 MB
2025-08-05 20:18:35 - Memória usada  - 17,32 MB
2025-08-05 20:18:36 - Memória usada  - 17,32 MB
2025-08-05 20:18:37 - Memória usada  - 17,32 MB
2025-08-05 20:18:38 - Memória usada  - 17,32 MB
2025-08-05 20:18:39 - Memória usada  - 17,32 MB
2025-08-05 20:18:40 - Memória usada  - 17,32 MB
2025-08-05 20:18:41 - Memória usada  - 17,45 MB
2025-08-05 20:18:42 - Memória usada  - 17,32 MB
2025-08-05 20:18:43 - Memória usada  - 17,33 MB
2025-08-05 20:18:44 - Memória usada  - 17,32 MB
2025-08-05 20:18:45 - Memória usada  - 17,32 MB
2025-08-05 20:18:46 - Memória usada  - 17,51 MB
2025-08-05 20:18:47 - Memória usada  - 18,89 MB
2025-08-05 20:18:48 - Memória usada  - 17,47 MB
2025-08-05 20:18:49 - Memória usada  - 17,59 MB
2025-08-05 20:18:50 - Memória usada  - 17,59 MB
2025-08-05 20:18:51 - Memória usada  - 18,46 MB
2025-08-05 20:18:52 - Memória usada  - 17,61 MB
2025-08-05 20:18:53 - Memória usada  - 17,68 MB
2025-08-05 20:18:54 - Memória usada  - 17,61 MB
2025-08-05 20:18:55 - Memória usada  - 17,61 MB
2025-08-05 20:18:56 - Memória usada  - 15,42 MB
2025-08-05 20:18:57 - Memória usada  - 15,32 MB
2025-08-05 20:18:58 - Memória usada  - 15,48 MB
2025-08-05 20:18:59 - Memória usada  - 15,59 MB
2025-08-05 20:19:00 - Memória usada  - 15,69 MB
2025-08-05 20:19:01 - Memória usada  - 15,59 MB
2025-08-05 20:19:02 - Memória usada  - 21,79 MB
2025-08-05 20:19:03 - Memória usada  - 17,79 MB
2025-08-05 20:19:04 - Memória usada  - 18,01 MB
2025-08-05 20:19:05 - Memória usada  - 17,40 MB
2025-08-05 20:19:06 - Memória usada  - 17,44 MB
2025-08-05 20:19:07 - Memória usada  - 17,39 MB
2025-08-05 20:19:08 - Memória usada  - 17,49 MB
2025-08-05 20:19:09 - Memória usada  - 17,39 MB
2025-08-05 20:19:10 - Memória usada  - 17,39 MB
2025-08-05 20:19:11 - Memória usada  - 17,39 MB
2025-08-05 20:19:12 - Memória usada  - 17,39 MB
2025-08-05 20:19:13 - Memória usada  - 17,39 MB
2025-08-05 20:19:14 - Memória usada  - 17,39 MB
2025-08-05 20:19:15 - Memória usada  - 17,39 MB
2025-08-05 20:19:16 - Memória usada  - 17,39 MB
2025-08-05 20:19:17 - Memória usada  - 17,39 MB
2025-08-05 20:19:18 - Memória usada  - 17,34 MB
2025-08-05 20:19:19 - Memória usada  - 17,23 MB
2025-08-05 20:19:20 - Memória usada  - 17,24 MB
2025-08-05 20:19:21 - Memória usada  - 17,23 MB
2025-08-05 20:19:22 - Memória usada  - 17,23 MB
2025-08-05 20:19:23 - Memória usada  - 17,23 MB
2025-08-05 20:19:24 - Memória usada  - 17,39 MB
2025-08-06 18:37:45 - Memória usada  - 16,74 MB
2025-08-06 18:37:45 - Memória usada  - 16,74 MB
2025-08-06 18:37:47 - Memória usada  - 16,60 MB
2025-08-06 18:37:48 - Memória usada  - 16,42 MB
2025-08-06 18:37:48 - Memória usada  - 16,42 MB
2025-08-06 18:37:50 - Memória usada  - 16,62 MB
2025-08-06 18:37:51 - Memória usada  - 16,43 MB
2025-08-06 18:37:52 - Memória usada  - 16,62 MB
2025-08-06 18:37:53 - Memória usada  - 16,81 MB
2025-08-06 18:37:54 - Memória usada  - 16,62 MB
2025-08-06 18:37:55 - Memória usada  - 16,88 MB
2025-08-06 18:37:56 - Memória usada  - 17,42 MB
2025-08-06 18:37:57 - Memória usada  - 16,77 MB
2025-08-06 18:37:58 - Memória usada  - 16,96 MB
2025-08-06 18:37:59 - Memória usada  - 16,98 MB
2025-08-06 18:38:00 - Memória usada  - 17,24 MB
2025-08-06 18:38:01 - Memória usada  - 16,79 MB
2025-08-06 18:38:02 - Memória usada  - 16,79 MB
2025-08-06 18:38:03 - Memória usada  - 16,98 MB
2025-08-06 18:38:04 - Memória usada  - 17,08 MB
2025-08-06 18:38:05 - Memória usada  - 16,97 MB
2025-08-06 18:38:06 - Memória usada  - 16,97 MB
2025-08-06 18:38:07 - Memória usada  - 16,78 MB
2025-08-06 18:38:08 - Memória usada  - 16,78 MB
2025-08-06 18:38:09 - Memória usada  - 16,79 MB
2025-08-06 18:38:10 - Memória usada  - 16,98 MB
2025-08-06 18:38:11 - Memória usada  - 16,79 MB
2025-08-06 18:38:12 - Memória usada  - 16,79 MB
2025-08-06 18:38:13 - Memória usada  - 16,79 MB
2025-08-06 18:38:14 - Memória usada  - 16,90 MB
2025-08-06 18:38:15 - Memória usada  - 17,15 MB
2025-08-06 18:38:16 - Memória usada  - 17,15 MB
2025-08-06 18:38:17 - Memória usada  - 16,97 MB
2025-08-06 18:38:18 - Memória usada  - 16,97 MB
2025-08-06 18:38:19 - Memória usada  - 16,98 MB
2025-08-06 18:38:21 - Memória usada  - 16,98 MB
2025-08-06 18:38:22 - Memória usada  - 16,79 MB
2025-08-06 18:38:23 - Memória usada  - 16,79 MB
2025-08-06 18:38:24 - Memória usada  - 16,79 MB
2025-08-06 18:38:26 - Memória usada  - 16,90 MB
2025-08-06 18:38:28 - Memória usada  - 16,97 MB
2025-08-06 18:38:28 - Memória usada  - 16,97 MB
2025-08-06 18:38:29 - Memória usada  - 16,97 MB
2025-08-06 18:38:34 - Memória usada  - 16,97 MB
2025-08-06 18:38:35 - Memória usada  - 16,98 MB
2025-08-06 18:38:38 - Memória usada  - 16,98 MB
2025-08-06 18:38:40 - Memória usada  - 16,98 MB
2025-08-06 18:38:41 - Memória usada  - 16,98 MB
2025-08-06 18:38:41 - Memória usada  - 16,98 MB
2025-08-06 18:38:42 - Memória usada  - 17,08 MB
2025-08-06 18:38:43 - Memória usada  - 16,78 MB
2025-08-06 18:38:44 - Memória usada  - 16,78 MB
2025-08-06 18:38:45 - Memória usada  - 16,78 MB
2025-08-06 18:38:47 - Memória usada  - 16,78 MB
2025-08-06 18:38:48 - Memória usada  - 16,79 MB
2025-08-06 18:38:49 - Memória usada  - 16,79 MB
2025-08-06 18:38:50 - Memória usada  - 16,98 MB
2025-08-06 18:38:51 - Memória usada  - 16,98 MB
2025-08-06 18:38:52 - Memória usada  - 16,98 MB
2025-08-06 18:38:53 - Memória usada  - 17,08 MB
2025-08-06 18:38:54 - Memória usada  - 16,97 MB
2025-08-06 18:38:55 - Memória usada  - 16,97 MB
2025-08-06 18:38:57 - Memória usada  - 16,97 MB
2025-08-06 18:38:57 - Memória usada  - 16,97 MB
2025-08-06 18:38:58 - Memória usada  - 16,98 MB
2025-08-06 18:39:00 - Memória usada  - 16,98 MB
2025-08-06 18:39:01 - Memória usada  - 16,98 MB
2025-08-06 18:39:02 - Memória usada  - 16,79 MB
2025-08-06 18:39:03 - Memória usada  - 16,79 MB
2025-08-06 18:39:04 - Memória usada  - 16,90 MB
2025-08-06 18:39:05 - Memória usada  - 16,97 MB
2025-08-06 18:39:06 - Memória usada  - 16,97 MB
2025-08-06 18:39:07 - Memória usada  - 16,97 MB
2025-08-06 18:39:08 - Memória usada  - 16,97 MB
2025-08-06 18:39:09 - Memória usada  - 16,98 MB
2025-08-06 18:39:10 - Memória usada  - 16,98 MB
2025-08-06 18:39:11 - Memória usada  - 16,98 MB
2025-08-06 18:39:12 - Memória usada  - 16,98 MB
2025-08-06 18:39:13 - Memória usada  - 16,98 MB
2025-08-06 18:39:14 - Memória usada  - 17,08 MB
2025-08-06 18:39:16 - Memória usada  - 16,97 MB
2025-08-06 18:39:16 - Memória usada  - 16,97 MB
2025-08-06 18:39:17 - Memória usada  - 16,78 MB
2025-08-06 18:39:18 - Memória usada  - 16,78 MB
2025-08-06 18:39:20 - Memória usada  - 16,79 MB
2025-08-06 18:39:21 - Memória usada  - 16,98 MB
2025-08-06 18:39:22 - Memória usada  - 16,79 MB
2025-08-06 18:39:23 - Memória usada  - 16,79 MB
2025-08-06 18:39:24 - Memória usada  - 16,98 MB
2025-08-06 18:39:25 - Memória usada  - 17,09 MB
2025-08-06 18:39:26 - Memória usada  - 16,97 MB
2025-08-06 18:39:27 - Memória usada  - 16,97 MB
2025-08-06 18:39:28 - Memória usada  - 16,97 MB
2025-08-06 18:39:29 - Memória usada  - 17,16 MB
2025-08-06 18:39:30 - Memória usada  - 17,17 MB
2025-08-06 18:39:31 - Memória usada  - 17,19 MB
2025-08-06 18:39:32 - Memória usada  - 17,23 MB
2025-08-06 18:39:33 - Memória usada  - 17,30 MB
2025-08-06 18:39:34 - Memória usada  - 17,30 MB
2025-08-06 18:39:35 - Memória usada  - 17,15 MB
2025-08-06 18:39:36 - Memória usada  - 17,23 MB
2025-08-06 18:39:37 - Memória usada  - 17,23 MB
2025-08-06 18:39:38 - Memória usada  - 17,04 MB
2025-08-06 18:39:39 - Memória usada  - 17,04 MB
2025-08-06 18:39:40 - Memória usada  - 17,24 MB
2025-08-06 18:39:41 - Memória usada  - 17,05 MB
2025-08-06 18:39:42 - Memória usada  - 17,24 MB
2025-08-06 18:39:43 - Memória usada  - 17,24 MB
2025-08-06 18:39:44 - Memória usada  - 17,05 MB
2025-08-06 18:39:47 - Memória usada  - 17,16 MB
2025-08-06 18:39:48 - Memória usada  - 17,04 MB
2025-08-06 18:39:49 - Memória usada  - 16,85 MB
2025-08-06 18:39:50 - Memória usada  - 16,85 MB
2025-08-06 18:39:51 - Memória usada  - 16,85 MB
2025-08-06 18:39:52 - Memória usada  - 17,05 MB
2025-08-06 18:39:53 - Memória usada  - 17,05 MB
2025-08-06 18:39:54 - Memória usada  - 17,05 MB
2025-08-06 18:39:56 - Memória usada  - 17,24 MB
2025-08-06 18:39:56 - Memória usada  - 17,24 MB
2025-08-06 18:39:57 - Memória usada  - 17,31 MB
2025-08-06 18:39:58 - Memória usada  - 17,23 MB
2025-08-06 18:39:59 - Memória usada  - 17,23 MB
2025-08-06 18:40:00 - Memória usada  - 17,23 MB
2025-08-06 18:40:01 - Memória usada  - 17,04 MB
2025-08-06 18:40:03 - Memória usada  - 17,05 MB
2025-08-06 18:40:05 - Memória usada  - 17,05 MB
2025-08-06 18:40:06 - Memória usada  - 17,05 MB
2025-08-06 18:40:07 - Memória usada  - 17,05 MB
2025-08-06 18:40:08 - Memória usada  - 17,05 MB
2025-08-06 18:40:09 - Memória usada  - 16,97 MB
2025-08-06 18:40:10 - Memória usada  - 16,85 MB
2025-08-06 18:40:11 - Memória usada  - 17,04 MB
2025-08-06 18:40:12 - Memória usada  - 17,04 MB
2025-08-06 18:40:13 - Memória usada  - 17,04 MB
2025-08-06 18:40:14 - Memória usada  - 16,87 MB
2025-08-06 18:40:15 - Memória usada  - 16,87 MB
2025-08-06 18:40:16 - Memória usada  - 17,05 MB
2025-08-06 18:40:17 - Memória usada  - 16,87 MB
2025-08-06 18:40:18 - Memória usada  - 17,05 MB
2025-08-06 18:40:19 - Memória usada  - 17,16 MB
2025-08-06 18:40:20 - Memória usada  - 17,04 MB
2025-08-06 18:40:21 - Memória usada  - 17,04 MB
2025-08-06 18:40:22 - Memória usada  - 16,85 MB
2025-08-06 18:40:23 - Memória usada  - 16,85 MB
2025-08-06 18:40:24 - Memória usada  - 16,87 MB
2025-08-06 18:40:25 - Memória usada  - 16,87 MB
2025-08-06 18:40:26 - Memória usada  - 17,05 MB
2025-08-06 18:40:27 - Memória usada  - 17,05 MB
2025-08-06 18:40:28 - Memória usada  - 17,05 MB
2025-08-06 18:40:29 - Memória usada  - 17,16 MB
2025-08-06 18:40:31 - Memória usada  - 17,04 MB
2025-08-06 18:40:32 - Memória usada  - 17,04 MB
2025-08-06 18:41:08 - Memória usada  - 18,21 MB
2025-08-06 18:41:08 - Memória usada  - 16,98 MB
2025-08-06 18:41:09 - Memória usada  - 16,94 MB
2025-08-06 18:41:10 - Memória usada  - 16,94 MB
2025-08-06 18:41:11 - Memória usada  - 16,94 MB
2025-08-06 18:41:13 - Memória usada  - 16,94 MB
2025-08-06 18:41:13 - Memória usada  - 16,96 MB
2025-08-06 18:41:14 - Memória usada  - 16,96 MB
2025-08-06 18:41:15 - Memória usada  - 16,96 MB
2025-08-06 18:41:16 - Memória usada  - 17,06 MB
2025-08-06 18:41:17 - Memória usada  - 16,94 MB
2025-08-06 18:41:18 - Memória usada  - 17,07 MB
2025-08-06 18:41:19 - Memória usada  - 16,94 MB
2025-08-06 18:41:20 - Memória usada  - 16,94 MB
2025-08-06 18:41:21 - Memória usada  - 16,94 MB
2025-08-06 18:41:22 - Memória usada  - 16,94 MB
2025-08-06 18:41:23 - Memória usada  - 16,96 MB
2025-08-06 18:41:24 - Memória usada  - 16,96 MB
2025-08-06 18:41:25 - Memória usada  - 16,96 MB
2025-08-06 18:41:26 - Memória usada  - 17,06 MB
2025-08-06 18:41:28 - Memória usada  - 16,94 MB
2025-08-06 18:41:29 - Memória usada  - 17,07 MB
2025-08-06 18:41:30 - Memória usada  - 16,94 MB
2025-08-06 18:41:31 - Memória usada  - 16,94 MB
2025-08-06 18:41:32 - Memória usada  - 17,13 MB
2025-08-06 18:41:33 - Memória usada  - 16,76 MB
2025-08-06 18:41:34 - Memória usada  - 16,77 MB
2025-08-06 18:41:35 - Memória usada  - 16,77 MB
2025-08-06 18:41:36 - Memória usada  - 16,77 MB
2025-08-06 18:41:37 - Memória usada  - 16,87 MB
2025-08-06 18:41:38 - Memória usada  - 16,76 MB
2025-08-06 18:41:39 - Memória usada  - 16,88 MB
2025-08-06 18:41:40 - Memória usada  - 16,76 MB
2025-08-06 18:41:41 - Memória usada  - 16,76 MB
2025-08-06 18:41:42 - Memória usada  - 16,76 MB
2025-08-06 18:41:43 - Memória usada  - 16,76 MB
2025-08-06 18:41:44 - Memória usada  - 16,77 MB
2025-08-06 18:41:45 - Memória usada  - 16,77 MB
2025-08-06 18:41:46 - Memória usada  - 16,77 MB
2025-08-06 18:41:47 - Memória usada  - 16,87 MB
2025-08-06 18:41:48 - Memória usada  - 16,76 MB
2025-08-06 18:41:49 - Memória usada  - 16,88 MB
2025-08-06 18:41:50 - Memória usada  - 16,76 MB
2025-08-06 18:41:51 - Memória usada  - 16,76 MB
2025-08-06 18:41:52 - Memória usada  - 16,76 MB
2025-08-06 18:41:53 - Memória usada  - 16,94 MB
2025-08-06 18:41:54 - Memória usada  - 16,96 MB
2025-08-06 18:41:55 - Memória usada  - 16,96 MB
2025-08-06 18:41:56 - Memória usada  - 16,96 MB
2025-08-06 18:41:57 - Memória usada  - 17,06 MB
2025-08-06 18:41:58 - Memória usada  - 16,94 MB
2025-08-06 18:41:59 - Memória usada  - 17,07 MB
2025-08-06 18:42:00 - Memória usada  - 16,94 MB
2025-08-06 18:42:01 - Memória usada  - 16,94 MB
2025-08-06 18:42:02 - Memória usada  - 16,94 MB
2025-08-06 18:42:03 - Memória usada  - 16,94 MB
2025-08-06 18:42:04 - Memória usada  - 16,96 MB
2025-08-06 18:42:06 - Memória usada  - 16,96 MB
2025-08-06 18:42:07 - Memória usada  - 16,96 MB
2025-08-06 18:42:08 - Memória usada  - 17,06 MB
2025-08-06 18:42:09 - Memória usada  - 16,94 MB
2025-08-06 18:42:10 - Memória usada  - 16,88 MB
2025-08-06 18:42:11 - Memória usada  - 16,76 MB
2025-08-06 18:42:12 - Memória usada  - 16,76 MB
2025-08-06 18:42:13 - Memória usada  - 16,76 MB
2025-08-06 18:42:14 - Memória usada  - 16,76 MB
2025-08-06 18:42:15 - Memória usada  - 16,77 MB
2025-08-06 18:42:16 - Memória usada  - 16,77 MB
2025-08-06 18:42:17 - Memória usada  - 16,77 MB
2025-08-06 18:42:18 - Memória usada  - 16,87 MB
2025-08-06 18:42:19 - Memória usada  - 16,76 MB
2025-08-06 18:42:20 - Memória usada  - 16,88 MB
2025-08-06 18:42:21 - Memória usada  - 16,76 MB
2025-08-06 18:42:22 - Memória usada  - 16,76 MB
2025-08-06 18:42:23 - Memória usada  - 16,76 MB
2025-08-06 18:42:24 - Memória usada  - 16,76 MB
2025-08-06 18:42:25 - Memória usada  - 16,77 MB
2025-08-06 18:42:26 - Memória usada  - 16,77 MB
2025-08-06 18:42:27 - Memória usada  - 16,77 MB
2025-08-06 18:42:28 - Memória usada  - 16,87 MB
2025-08-06 18:42:29 - Memória usada  - 16,76 MB
2025-08-06 18:42:30 - Memória usada  - 16,88 MB
2025-08-06 18:42:31 - Memória usada  - 16,76 MB
2025-08-06 18:42:32 - Memória usada  - 16,76 MB
2025-08-06 18:42:33 - Memória usada  - 16,76 MB
2025-08-06 18:42:34 - Memória usada  - 16,76 MB
2025-08-06 18:42:35 - Memória usada  - 16,77 MB
2025-08-06 18:42:36 - Memória usada  - 16,77 MB
2025-08-06 18:42:37 - Memória usada  - 16,77 MB
2025-08-06 18:42:38 - Memória usada  - 16,88 MB
2025-08-06 18:42:39 - Memória usada  - 16,76 MB
2025-08-06 18:42:40 - Memória usada  - 16,88 MB
2025-08-06 18:42:41 - Memória usada  - 16,76 MB
2025-08-06 18:42:42 - Memória usada  - 16,76 MB
2025-08-06 18:42:43 - Memória usada  - 16,76 MB
2025-08-06 18:42:44 - Memória usada  - 16,76 MB
2025-08-06 18:42:45 - Memória usada  - 16,77 MB
2025-08-06 18:42:46 - Memória usada  - 16,77 MB
2025-08-06 18:42:47 - Memória usada  - 16,77 MB
2025-08-06 18:42:48 - Memória usada  - 16,88 MB
2025-08-06 18:42:49 - Memória usada  - 16,95 MB
2025-08-06 18:42:50 - Memória usada  - 17,07 MB
2025-08-06 18:42:51 - Memória usada  - 16,95 MB
2025-08-06 18:42:52 - Memória usada  - 16,95 MB
2025-08-06 18:42:53 - Memória usada  - 16,95 MB
2025-08-06 18:42:54 - Memória usada  - 16,95 MB
2025-08-06 18:42:55 - Memória usada  - 16,96 MB
2025-08-06 18:42:56 - Memória usada  - 16,96 MB
2025-08-06 18:42:57 - Memória usada  - 16,96 MB
2025-08-06 18:42:58 - Memória usada  - 17,06 MB
2025-08-06 18:42:59 - Memória usada  - 16,95 MB
2025-08-06 18:43:00 - Memória usada  - 17,07 MB
2025-08-06 18:43:01 - Memória usada  - 16,95 MB
2025-08-06 18:43:02 - Memória usada  - 16,95 MB
2025-08-06 18:43:03 - Memória usada  - 16,95 MB
2025-08-06 18:43:04 - Memória usada  - 16,95 MB
2025-08-06 18:43:05 - Memória usada  - 16,96 MB
2025-08-06 18:43:07 - Memória usada  - 16,96 MB
2025-08-06 18:43:08 - Memória usada  - 16,96 MB
2025-08-06 18:43:09 - Memória usada  - 17,07 MB
2025-08-06 18:43:10 - Memória usada  - 16,95 MB
2025-08-06 18:43:11 - Memória usada  - 17,22 MB
2025-08-06 18:43:12 - Memória usada  - 16,95 MB
2025-08-06 18:43:13 - Memória usada  - 16,95 MB
2025-08-06 18:43:14 - Memória usada  - 16,95 MB
2025-08-06 18:43:15 - Memória usada  - 16,76 MB
2025-08-06 18:43:16 - Memória usada  - 16,78 MB
2025-08-06 18:43:17 - Memória usada  - 16,78 MB
2025-08-06 18:43:18 - Memória usada  - 16,78 MB
2025-08-06 18:43:19 - Memória usada  - 16,88 MB
2025-08-06 18:43:20 - Memória usada  - 16,76 MB
2025-08-06 18:43:21 - Memória usada  - 16,89 MB
2025-08-06 18:43:22 - Memória usada  - 16,76 MB
2025-08-06 18:43:23 - Memória usada  - 16,76 MB
2025-08-06 18:43:24 - Memória usada  - 16,76 MB
2025-08-06 18:43:25 - Memória usada  - 16,76 MB
2025-08-06 18:43:26 - Memória usada  - 16,78 MB
2025-08-06 18:43:27 - Memória usada  - 16,78 MB
2025-08-06 18:43:28 - Memória usada  - 16,78 MB
2025-08-06 18:43:29 - Memória usada  - 16,88 MB
2025-08-06 18:43:30 - Memória usada  - 16,76 MB
2025-08-06 18:43:31 - Memória usada  - 16,89 MB
2025-08-06 18:43:32 - Memória usada  - 16,76 MB
2025-08-06 18:43:33 - Memória usada  - 16,76 MB
2025-08-06 18:43:34 - Memória usada  - 16,76 MB
2025-08-06 18:43:35 - Memória usada  - 16,76 MB
2025-08-06 18:43:36 - Memória usada  - 16,78 MB
2025-08-06 18:43:37 - Memória usada  - 16,78 MB
2025-08-06 18:43:38 - Memória usada  - 16,78 MB
2025-08-06 18:43:39 - Memória usada  - 16,88 MB
2025-08-06 18:43:40 - Memória usada  - 16,76 MB
2025-08-06 18:43:41 - Memória usada  - 16,89 MB
2025-08-06 18:43:42 - Memória usada  - 16,76 MB
2025-08-06 18:43:43 - Memória usada  - 16,76 MB
2025-08-06 18:43:44 - Memória usada  - 16,76 MB
2025-08-06 18:43:45 - Memória usada  - 16,76 MB
2025-08-06 18:43:46 - Memória usada  - 16,78 MB
2025-08-06 18:43:47 - Memória usada  - 16,78 MB
2025-08-06 18:43:48 - Memória usada  - 16,78 MB
2025-08-06 18:43:49 - Memória usada  - 17,07 MB
2025-08-06 18:43:50 - Memória usada  - 16,95 MB
2025-08-06 18:43:51 - Memória usada  - 17,08 MB
2025-08-06 18:43:52 - Memória usada  - 16,95 MB
2025-08-06 18:43:53 - Memória usada  - 16,95 MB
2025-08-06 18:43:54 - Memória usada  - 16,95 MB
2025-08-06 18:43:55 - Memória usada  - 16,95 MB
2025-08-06 18:43:56 - Memória usada  - 16,96 MB
2025-08-06 18:43:57 - Memória usada  - 16,96 MB
2025-08-06 18:43:58 - Memória usada  - 16,96 MB
2025-08-06 18:43:59 - Memória usada  - 17,07 MB
2025-08-06 18:44:00 - Memória usada  - 16,95 MB
2025-08-06 18:44:01 - Memória usada  - 17,08 MB
2025-08-06 18:44:02 - Memória usada  - 16,95 MB
2025-08-06 18:44:03 - Memória usada  - 16,95 MB
2025-08-06 18:44:04 - Memória usada  - 16,95 MB
2025-08-06 18:44:05 - Memória usada  - 16,95 MB
2025-08-06 18:44:07 - Memória usada  - 16,96 MB
2025-08-06 18:44:08 - Memória usada  - 16,96 MB
2025-08-06 18:44:09 - Memória usada  - 16,96 MB
2025-08-06 18:44:10 - Memória usada  - 17,07 MB
2025-08-06 18:44:11 - Memória usada  - 16,95 MB
2025-08-06 18:44:12 - Memória usada  - 17,08 MB
2025-08-06 18:44:13 - Memória usada  - 16,95 MB
2025-08-06 18:44:14 - Memória usada  - 16,95 MB
2025-08-06 18:44:15 - Memória usada  - 16,95 MB
2025-08-06 18:44:16 - Memória usada  - 16,95 MB
2025-08-06 18:44:17 - Memória usada  - 16,96 MB
